state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch
24,1982,2.4600000380,8.399999619,15198.090819999999,61.45026016,0.2410501242,3.0226900580,0.3282859921,21.00000000,1.53367996200,0.1962790042,6768.093750000000,1,0,0,640,0.000149778,182,0.0000425930,101,43,0.000181435,10,0.000042193999,90,45,0.0003846021,0.000192301071,92,0.000296774,37,0.000119355,175.60000610,0.000041096,4272990.500000000000,236999.484399999987,234008.062500000000,310000.187500000000,28920.000000000000,9.699999809,57.79999924,-0.006933488417
24,1983,2.3800001140,6.900000095,15644.495120000000,63.14654922,0.2316513807,3.0340900420,0.3434140086,21.00000000,1.50104999500,0.2046899945,7118.825195000000,1,0,0,656,0.000152523,167,0.0000388282,93,47,0.000204348,11,0.000047826001,69,32,0.0002977696,0.000138096046,102,0.000326923,36,0.000115385,177.33000180,0.000041231,4300990.500000000000,229999.796899999987,231722.796899999987,312000.062500000000,30618.000000000000,9.600000381,57.90000153,0.057963553820
24,1984,2.3199999330,5.400000095,16313.186519999999,64.53771210,0.2219780236,3.0455400940,0.3592390120,21.00000000,1.13393998100,0.2128629982,7289.488281000000,1,0,0,643,0.000147850,142,0.0000326512,86,48,0.000215247,10,0.000044843000,62,15,0.0002701998,0.000065370921,109,0.000346032,43,0.000136508,180.07000730,0.000041405,4349002.000000000000,222999.625000000000,229459.843800000002,314999.781200000027,31702.000000000000,7.500000000,59.50000381,0.067113272850
24,1985,2.2599999900,4.599999905,16921.609380000002,64.55090332,0.2139830589,3.0570399760,0.3757939935,21.00000000,1.12284004700,0.2152969986,7590.409668000000,1,0,0,729,0.000165984,141,0.0000321038,85,39,0.000179724,6,0.000027650000,90,32,0.0003960937,0.000140833305,123,0.000389241,41,0.000129747,188.83999630,0.000042997,4391989.500000000000,216999.406199999998,227218.984399999987,315999.593799999973,33337.000000000000,7.199999809,60.10000229,0.055424232040
24,1986,2.1300001140,4.500000000,17475.748049999998,66.24410248,0.2084623426,3.0685799120,0.3931109905,21.00000000,1.10738003300,0.1760369986,7826.704590000000,1,0,0,784,0.000175745,174,0.0000390047,106,56,0.000265403,13,0.000061610997,75,27,0.0003333333,0.000119999997,132,0.000448980,55,0.000187075,197.08000180,0.000044178,4461009.000000000000,210999.875000000000,225000.000000000000,293999.750000000000,34915.000000000000,7.000000000,60.70000076,0.055967975410
24,1987,2.0999999050,4.199999809,18167.000000000000,66.69565582,0.2020000070,3.0801599030,0.4112269878,21.00000000,1.09151005700,0.1703680009,8046.975098000000,1,0,0,814,0.000179493,172,0.0000379272,101,53,0.000256039,17,0.000082125996,90,23,0.0004054100,0.000103603998,118,0.000408304,41,0.000141869,170.00999450,0.000037488,4534996.000000000000,206999.718800000002,221997.484399999987,289000.343799999973,36493.000000000000,6.199999809,61.50000000,0.071835242210
24,1988,1.9800000190,4.500000000,18755.533200000002,66.68564606,0.1944177151,3.0917799470,0.4301770031,21.00000000,1.09151005700,0.1723479927,8112.945801000000,1,0,0,782,0.000169191,150,0.0000324535,92,50,0.000253807,7,0.000035533001,80,25,0.0003738300,0.000116821997,100,0.000322581,31,0.000100000,158.00999450,0.000034186,4621995.500000000000,197000.078100000013,214001.015600000013,309999.656200000027,37498.000000000000,5.500000000,62.30000305,0.054407674820
25,1982,2.4600000380,7.900000095,15215.990229999999,62.05266571,0.2863961756,0.0000000000,0.1000000015,20.00000000,1.81113994100,0.1906069964,6380.050781000000,0,0,0,659,0.000114669,169,0.0000294066,108,76,0.000262069,15,0.000051724001,92,33,0.0002770814,0.000099387893,109,0.000244395,45,0.000100897,344.76998900,0.000059992,5746976.000000000000,289999.968799999973,332032.375000000000,445999.312500000000,36666.000000000000,9.699999809,57.79999924,-0.001732509816
25,1983,2.4200000760,6.900000095,15801.605470000000,61.98569107,0.2752293646,0.0000000000,0.1000000015,20.00000000,1.80020999900,0.1860820055,6510.739746000000,0,0,0,651,0.000112903,198,0.0000343392,131,59,0.000209220,12,0.000042553002,85,48,0.0002612782,0.000147545361,109,0.000247166,55,0.000124717,221.52000430,0.000038419,5766011.500000000000,281999.812500000000,325323.687500000000,440999.156200000027,37541.000000000000,9.600000381,57.90000153,0.067738175390
25,1984,2.4600000380,4.800000191,16735.164059999999,64.33163452,0.2637362480,0.0000000000,0.1000000015,20.00000000,2.24215006800,0.1798020005,6646.590820000000,0,0,0,666,0.000114867,181,0.0000312177,130,58,0.000211679,13,0.000047444999,101,43,0.0003168622,0.000134901726,119,0.000273563,48,0.000110345,210.57000730,0.000036318,5798010.000000000000,273999.781200000027,318750.562500000000,435000.343799999973,38537.000000000000,7.500000000,59.50000381,0.083912082020
25,1985,2.4000000950,3.900000095,17271.185549999998,64.64490509,0.2542372942,0.0000000000,0.1000000015,20.50000000,2.31031990100,0.1736640036,6818.296387000000,0,0,0,742,0.000127448,176,0.0000302302,105,64,0.000239700,10,0.000037452999,103,35,0.0003298003,0.000112068061,101,0.000237089,44,0.000103286,188.42999270,0.000032365,5821982.000000000000,267000.406200000027,312310.218799999973,426000.375000000000,39696.000000000000,7.199999809,60.10000229,0.055113121870
25,1986,2.2000000480,3.799999952,18145.511719999999,64.45320892,0.2476780117,0.0000000000,0.1000000015,21.00000000,1.80007004700,0.1709990054,7027.964355000000,0,0,0,752,0.000128900,190,0.0000325677,123,72,0.000271698,27,0.000101887002,80,29,0.0002614379,0.000094771240,109,0.000282383,47,0.000121762,187.30000310,0.000032104,5833979.500000000000,265000.125000000000,306000.000000000000,386000.562500000000,41001.000000000000,7.000000000,60.70000076,0.060269162060
25,1987,2.2599999900,3.200000048,19050.000000000000,65.11881256,0.2399999946,0.0000000000,0.1000000015,21.00000000,1.79360997700,0.1629260033,7225.436035000000,0,0,0,689,0.000117677,163,0.0000278395,110,67,0.000263780,14,0.000055117998,94,36,0.0003175700,0.000121621997,80,0.000214477,38,0.000101877,176.03999330,0.000030067,5855010.000000000000,253999.546899999987,295997.750000000000,373000.375000000000,42305.000000000000,6.199999809,61.50000000,0.074593067170
25,1988,2.1500000950,3.299999952,20034.648440000001,66.17519379,0.2309913337,0.0000000000,0.1000000015,21.00000000,1.79360997700,0.1551740021,7358.472656000000,0,0,0,725,0.000123111,165,0.0000280183,106,48,0.000202532,9,0.000037975002,92,37,0.0003357700,0.000135035996,86,0.000216080,34,0.000085427,204.22000120,0.000034677,5888994.000000000000,236999.593800000002,273997.093799999973,398000.718799999973,43334.000000000000,5.500000000,62.30000305,0.057707432660
26,1982,1.8799999950,15.500000000,13247.016600000001,53.53864288,0.5456539392,0.6248099804,0.2000000030,21.00000000,0.00000000000,0.2438180000,6712.743164000000,1,0,0,1392,0.000152682,392,0.0000429966,225,89,0.000180162,24,0.000048582999,178,84,0.0003437775,0.000162232071,169,0.000246715,81,0.000118248,496.14001460,0.000054419,9116988.000000000000,493999.843799999973,517776.750000000000,685000.875000000000,61200.000000000000,9.699999809,57.79999924,-0.080663174390
26,1983,1.8700000050,14.199999810,13606.651370000000,54.74843979,0.5243784189,0.6376000047,0.2000000030,21.00000000,0.00000000000,0.2372439951,6721.328125000000,1,0,0,1314,0.000145129,345,0.0000381047,200,110,0.000232068,17,0.000035865000,163,75,0.0003221775,0.000148241175,179,0.000268366,78,0.000116942,492.70999150,0.000054419,9054014.000000000000,473999.000000000000,505932.312500000000,666999.500000000000,60855.000000000000,9.600000381,57.90000153,0.047230832280
26,1984,1.8700000050,11.199999810,14317.582030000000,57.24455261,0.5024812818,0.6506400108,0.2000000030,21.00000000,0.00000000000,0.2437420040,7007.070801000000,1,0,0,1531,0.000169022,334,0.0000368735,191,122,0.000265217,26,0.000056522000,174,58,0.0003519711,0.000117323689,196,0.000298780,74,0.000112805,547.53002930,0.000060447,9057993.000000000000,460000.656200000027,494358.812500000000,656001.062500000000,63470.000000000000,7.500000000,59.50000381,0.071540772910
26,1985,1.8400000330,9.899999619,14830.508790000000,57.69797134,0.4843834639,0.6639599800,0.2000000030,21.00000000,0.00000000000,0.2194190025,7416.576172000000,1,0,0,1545,0.000170004,302,0.0000332306,165,106,0.000232967,19,0.000041758001,168,53,0.0003477900,0.000109719476,179,0.000278383,64,0.000099533,423.76000980,0.000046628,9088021.000000000000,455000.062500000000,483050.062500000000,642999.062500000000,67402.000000000000,7.199999809,60.10000229,0.046639937910
26,1986,1.7500000000,8.800000191,15278.637699999999,58.40746689,0.4718864560,0.6775500178,0.2000000030,21.00000000,0.00000000000,0.1919119954,7829.523438000000,1,0,0,1605,0.000175621,334,0.0000365467,200,147,0.000314103,30,0.000064102998,176,72,0.0003728814,0.000152542372,189,0.000307818,64,0.000104235,498.30999760,0.000054525,9138998.000000000000,467999.343799999973,472000.000000000000,613999.187500000000,71554.000000000000,7.000000000,60.70000076,0.038738418370
26,1987,1.6499999760,8.199999809,15418.000000000000,59.94805527,0.4572579861,0.6914100051,0.2000000030,21.00000000,0.00000000000,0.1867209971,8228.915039000000,1,0,0,1597,0.000173587,333,0.0000361957,177,138,0.000299349,17,0.000036876001,169,47,0.0003650100,0.000101512000,180,0.000298507,61,0.000101161,487.36999510,0.000052975,9199998.000000000000,461000.375000000000,463001.031200000027,603000.937500000000,75706.000000000000,6.199999809,61.50000000,0.017627010120
26,1988,1.6200000050,7.599999905,15930.702149999999,60.24684143,0.4400943220,0.7055600286,0.2000000030,21.00000000,0.00000000000,0.1752540022,8430.646484000001,1,0,0,1704,0.000184416,359,0.0000388528,200,115,0.000261364,17,0.000038636001,176,62,0.0003981900,0.000140271004,192,0.000320534,75,0.000125209,551.13000490,0.000059646,9239979.000000000000,439999.375000000000,442000.062500000000,599000.437500000000,77899.000000000000,5.500000000,62.30000305,0.032574914400
27,1982,2.1300001140,7.800000191,13781.623050000000,65.08143616,0.3460620344,0.1000000015,0.2000000030,19.00000000,0.00000000000,0.1998330057,7059.263672000000,1,0,0,571,0.000138156,138,0.0000333898,83,36,0.000169014,14,0.000065728003,65,26,0.0002804019,0.000112160771,96,0.000306709,39,0.000124601,164.60000610,0.000039827,4133009.000000000000,213000.093800000002,231810.093800000002,313000.281200000027,29176.000000000000,9.699999809,57.79999924,-0.020770091560
27,1983,2.1099998950,8.199999809,13840.596680000001,64.76499176,0.3325687945,0.1000000015,0.2000000030,19.00000000,0.00000000000,0.1918209940,7494.074707000000,1,0,0,555,0.000133896,124,0.0000299160,75,40,0.000197044,13,0.000064038999,76,27,0.0003348647,0.000118965101,82,0.000265372,32,0.000103560,178.56500240,0.000043080,4145008.000000000000,203000.343800000002,226957.312500000000,309000.218799999973,31063.000000000000,9.600000381,57.90000153,0.020334310830
27,1984,2.0599999430,6.300000191,14734.066409999999,67.18196106,0.3186812997,0.1000000015,0.2000000030,19.00000000,0.00000000000,0.1789740026,7644.966309000000,1,0,0,582,0.000139803,108,0.0000259430,61,48,0.000244898,10,0.000051020001,93,27,0.0004185303,0.000121508812,75,0.000246711,21,0.000069079,208.15600590,0.000050001,4163000.750000000000,195999.968800000002,222206.109399999987,303999.437500000000,31826.000000000000,7.500000000,59.50000381,0.085408061740
27,1985,2.0399999620,6.000000000,14983.050780000000,66.97629547,0.3072033823,0.1000000015,0.2000000030,19.00000000,0.00000000000,0.1751710027,7795.873047000000,1,0,0,608,0.000145004,128,0.0000305270,81,45,0.000233161,9,0.000046632002,74,29,0.0003401449,0.000133300011,74,0.000251701,29,0.000098639,160.48599240,0.000038275,4192987.750000000000,192999.687500000000,217554.359399999987,293999.625000000000,32688.000000000000,7.199999809,60.10000229,0.020359875630
27,1986,1.7799999710,5.300000191,15464.396479999999,66.76154327,0.2992776036,0.1000000015,0.2000000030,19.67000008,0.00000000000,0.1647090018,8053.176270000000,1,0,0,571,0.000135533,121,0.0000287210,74,50,0.000255102,7,0.000035714002,89,34,0.0004178404,0.000159624411,63,0.000235075,25,0.000093284,162.80499270,0.000038643,4212996.000000000000,196000.031199999998,213000.000000000000,267999.562500000000,33928.000000000000,7.000000000,60.70000076,0.035006463530
27,1987,1.8099999430,5.400000095,15910.000000000000,66.88555145,0.3162499964,0.1000000015,0.2000000030,21.00000000,0.00000000000,0.1538829952,8282.359375000000,1,0,0,530,0.000124823,113,0.0000266130,60,58,0.000306878,11,0.000058201000,55,13,0.0002669900,0.000063107000,63,0.000243243,25,0.000096525,141.75000000,0.000033384,4246012.500000000000,189000.187500000000,206000.218800000002,259000.250000000000,35167.000000000000,6.199999809,61.50000000,0.036332614720
27,1988,1.7300000190,4.000000000,16048.123050000000,68.89848328,0.3209817111,0.1000000015,0.2000000030,21.00000000,0.00000000000,0.1444330066,8462.254883000000,1,0,0,612,0.000142094,112,0.0000260040,65,44,0.000243094,15,0.000082872997,81,27,0.0004218700,0.000140624994,79,0.000293680,28,0.000104089,158.07699580,0.000036702,4307008.000000000000,180999.953100000013,192002.265600000013,269000.281200000027,36447.000000000000,5.500000000,62.30000305,0.039181597530
28,1982,1.5000000000,11.000000000,9553.699219000000,52.20507431,1.1459428070,30.0900001500,0.3000000119,21.00000000,19.87529945000,0.2081889957,6679.400879000000,0,0,0,730,0.000284379,134,0.0000522010,79,46,0.000319444,11,0.000076388998,81,24,0.0005365657,0.000158982424,102,0.000531250,29,0.000151042,276.00000000,0.000107519,2566996.750000000000,144000.203100000013,150960.093800000002,191999.984399999987,17146.000000000000,9.699999809,57.79999924,-0.020420199260
28,1983,1.4700000290,12.600000380,9513.761719000000,50.87622833,1.1012614970,30.0351009400,0.3000000119,21.00000000,20.03100014000,0.2074359953,6891.988281000000,1,0,0,715,0.000276810,116,0.0000449090,71,50,0.000359712,11,0.000079136997,76,14,0.0005068012,0.000093358125,95,0.000489691,22,0.000113402,125.05300140,0.000048414,2582999.250000000000,139000.093800000002,149960.171899999987,193999.890600000013,17802.000000000000,9.600000381,57.90000153,0.001388362143
28,1984,1.4199999570,10.800000190,9792.307617000000,52.06521606,1.0552747250,29.9804000900,0.3000000119,21.00000000,20.00000000000,0.1993280053,7098.540039000000,1,0,0,679,0.000261355,102,0.0000392610,65,40,0.000294118,6,0.000044117998,82,27,0.0005504579,0.000181248339,76,0.000389744,14,0.000071795,434.00000000,0.000167052,2597999.000000000000,135999.828100000013,148966.890600000013,194999.796899999987,18442.000000000000,7.500000000,59.50000381,0.067245855930
28,1985,1.3600000140,10.300000190,9797.669921999999,54.20911407,1.0766314270,29.9256992300,0.3000000119,21.00000000,19.88520050000,0.1932359934,7321.096680000000,1,0,0,662,0.000253349,102,0.0000390360,68,37,0.000276119,6,0.000044775999,72,17,0.0004865517,0.000114880255,101,0.000526042,20,0.000104167,379.89498900,0.000145386,2612996.500000000000,134000.187500000000,147980.171899999987,191999.875000000000,19130.000000000000,7.199999809,60.10000229,0.002429162385
28,1986,1.2699999810,11.699999810,9996.904296999999,54.57463837,1.0653870110,29.8712005600,0.3000000119,21.00000000,18.63999939000,0.1855240017,7489.323730000000,1,0,0,771,0.000293826,132,0.0000503050,79,55,0.000392857,6,0.000042856998,85,25,0.0005782313,0.000170068029,91,0.000529070,24,0.000139535,464.97698970,0.000177202,2624002.000000000000,140000.046899999987,147000.000000000000,171999.937500000000,19652.000000000000,7.000000000,60.70000076,0.006158276927
28,1987,1.2300000190,10.199999810,10303.000000000000,55.08790588,0.9603000283,29.8166999800,0.3000000119,21.00000000,17.26479912000,0.1756259948,7684.952148000000,1,0,0,756,0.000288000,119,0.0000453330,78,48,0.000345324,9,0.000064747997,85,20,0.0005902800,0.000138888994,95,0.000568862,21,0.000125749,464.39999390,0.000176914,2625000.000000000000,138999.906199999998,143999.453100000013,167000.078100000013,20173.000000000000,6.199999809,61.50000000,0.013172771780
28,1988,1.2300000190,8.399999619,10698.749019999999,55.46129227,0.9242541194,29.7623996700,0.3000000119,21.00000000,17.26479912000,0.1610359997,8413.373046999999,1,0,0,722,0.000275573,106,0.0000404580,63,45,0.000333333,7,0.000051851999,72,11,0.0005496200,0.000083968996,84,0.000485549,22,0.000127168,450.00000000,0.000171756,2619995.500000000000,135000.125000000000,130999.593800000002,173000.046899999987,22043.000000000000,5.500000000,62.30000305,0.048469964410
29,1982,1.2699999810,9.199999809,12968.973630000000,56.50999451,0.3466121852,14.3842001000,0.4666100144,21.00000000,0.00000000000,0.2074609995,7082.758789000000,0,0,0,890,0.000180089,220,0.0000445160,134,79,0.000322449,22,0.000089795998,120,43,0.0004437230,0.000159000730,122,0.000341737,46,0.000128852,337.45800780,0.000068284,4942001.000000000000,244999.984399999987,270439.000000000000,356999.687500000000,35003.000000000000,9.699999809,57.79999924,-0.020758947360
29,1983,1.2699999810,9.899999619,13186.926760000000,56.70601273,0.3330974877,14.4771003700,0.5039700270,21.00000000,0.00000000000,0.2011809945,7363.073730000000,0,0,0,911,0.000183558,227,0.0000457380,130,64,0.000272340,17,0.000072340001,102,44,0.0003842640,0.000165760954,112,0.000315493,47,0.000132394,351.85000610,0.000070895,4963009.000000000000,235000.375000000000,265442.468799999973,354999.937500000000,36543.000000000000,9.600000381,57.90000153,0.045987769960
29,1984,1.2699999810,7.199999809,13727.472659999999,58.59957504,0.3191879094,14.5706996900,0.5443199873,21.00000000,0.00000000000,0.1872390062,7705.445801000000,0,0,0,967,0.000193361,203,0.0000405920,106,65,0.000286344,15,0.000066079003,131,47,0.0005028052,0.000180395757,138,0.000392045,48,0.000136364,337.43499760,0.000067473,5001008.500000000000,226999.687500000000,260538.265600000013,352000.406200000027,38535.000000000000,7.500000000,59.50000381,0.071163028480
29,1985,1.3500000240,6.400000095,14033.898440000001,61.06405258,0.3076917529,14.6648998300,0.5878900290,21.00000000,0.00000000000,0.1841879934,7811.482422000000,0,0,0,931,0.000185126,200,0.0000397690,126,69,0.000308036,12,0.000053570999,105,34,0.0004105979,0.000132955494,130,0.000377907,45,0.000130814,287.89099120,0.000057246,5029007.000000000000,223999.796899999987,255724.671899999987,343999.968799999973,39284.000000000000,7.199999809,60.10000229,0.025153232740
29,1986,1.3700000050,6.099999905,14368.420899999999,62.45421219,0.2997533679,14.7596998200,0.6349599957,21.00000000,0.00000000000,0.1770479977,8161.916992000000,0,0,0,1129,0.000222946,237,0.0000468010,138,97,0.000418103,24,0.000103448001,138,57,0.0005498008,0.000227091630,153,0.000491961,52,0.000167203,351.65399170,0.000069442,5064006.500000000000,232000.250000000000,251000.000000000000,311000.250000000000,41332.000000000000,7.000000000,60.70000076,0.027251193300
29,1987,1.3999999760,6.300000191,14648.000000000000,62.73596954,0.2904610038,14.8550996800,0.6858000159,21.00000000,0.00000000000,0.1637639999,8500.705078000001,0,0,0,1044,0.000204586,209,0.0000409560,126,94,0.000406926,16,0.000069264002,98,23,0.0004000000,0.000093877999,125,0.000411184,38,0.000125000,324.70800780,0.000063631,5102988.500000000000,231000.234399999987,245000.000000000000,304000.156200000027,43379.000000000000,6.199999809,61.50000000,0.034354776140
29,1988,1.3200000520,5.699999809,14871.992190000001,62.76623154,0.2795582414,14.9511003500,0.7407000065,21.00000000,0.00000000000,0.1515740007,8864.046875000000,0,0,0,1103,0.000214550,237,0.0000461000,147,70,0.000313901,15,0.000067264999,129,37,0.0005708000,0.000163717006,150,0.000479233,61,0.000194888,350.86700440,0.000068249,5140992.500000000000,223000.250000000000,225998.609399999987,313000.156200000027,45570.000000000000,5.500000000,62.30000305,0.024679537860
30,1982,1.9199999570,8.600000381,12033.413090000000,61.22449112,0.3464474678,1.1806999440,3.2999999520,19.00000000,0.00000000000,0.2215449959,8284.473633000000,0,1,0,254,0.000315528,50,0.0000621120,32,26,0.000634146,8,0.000195122004,38,12,0.0008978544,0.000283532951,51,0.000879310,9,0.000155172,95.54399872,0.000118689,804999.812500000000,41000.023439999997,42323.121090000001,58000.023439999997,6668.999512000000,9.699999809,57.79999924,-0.043173052370
30,1983,1.8600000140,8.800000191,11954.128909999999,60.40268707,0.3329392076,1.2231999640,3.2999999520,19.00000000,0.00000000000,0.2254869938,8800.240234000001,0,1,0,286,0.000350490,77,0.0000943630,54,15,0.000375000,6,0.000150000007,31,11,0.0007475879,0.000265273120,49,0.000844828,12,0.000206897,112.64099880,0.000138040,816000.437500000000,40000.000000000000,41466.695310000003,57999.968750000000,7181.000000000000,9.600000381,57.90000153,-0.006337285042
30,1984,1.7500000000,7.400000095,11906.593750000000,62.22961426,0.3190362453,1.2671999930,3.2999999520,19.00000000,0.00000000000,0.2236289978,8974.486328000001,0,1,0,238,0.000289186,44,0.0000534630,24,20,0.000526316,2,0.000052632000,41,12,0.0010091662,0.000295365724,24,0.000421053,6,0.000105263,91.90299988,0.000111669,822999.750000000000,37999.984380000002,40627.597659999999,56999.949220000002,7386.000000000000,7.500000000,59.50000381,-0.012710436250
30,1985,1.6699999570,7.699999809,11669.491210000000,62.02321625,0.3190783858,1.3128999470,3.2999999520,19.00000000,0.00000000000,0.2087009996,9167.078125000000,0,1,0,223,0.000269976,56,0.0000677970,32,15,0.000405405,7,0.000189188999,20,12,0.0005024433,0.000301466032,27,0.000482143,10,0.000178571,94.60299683,0.000114532,825999.312500000000,37000.035159999999,39805.484380000002,55999.984380000002,7572.000000000000,7.199999809,60.10000229,-0.051061194390
30,1986,1.5399999620,8.100000381,12076.367190000001,62.33333206,0.3220815361,1.3602000470,3.2999999520,19.00000000,0.00000000000,0.1872989982,9575.281250000000,0,1,0,222,0.000271726,30,0.0000367200,17,16,0.000421053,2,0.000052632000,30,9,0.0007692308,0.000230769234,24,0.000480000,2,0.000040000,69.93599701,0.000085601,816999.500000000000,37999.964840000001,39000.000000000000,50000.000000000000,7823.000000000000,7.000000000,60.70000076,0.026526648550
30,1987,1.4600000380,7.400000095,12291.000000000000,62.54180527,0.3237999976,1.4091999530,3.2999999520,20.32999992,0.00000000000,0.1756650060,9980.223633000000,0,1,0,234,0.000289246,54,0.0000667490,32,17,0.000472222,3,0.000083332998,26,12,0.0007027000,0.000324324006,35,0.000729167,10,0.000208333,77.86499786,0.000096248,808999.937500000000,36000.019529999998,37000.140619999998,47999.976560000003,8074.000488000000,6.199999809,61.50000000,-0.062229767440
30,1988,1.4400000570,6.800000191,12383.060550000000,62.91946030,0.3229104877,1.4599000220,3.2999999520,21.00000000,0.00000000000,0.1629199982,10109.327149999999,0,1,0,198,0.000245963,49,0.0000608700,35,20,0.000571429,2,0.000057142999,13,3,0.0003823500,0.000088235000,20,0.000434783,7,0.000152174,73.12500000,0.000090839,804999.187500000000,34999.976560000003,34000.261720000002,45999.960939999997,8138.000000000000,5.500000000,62.30000305,-0.004257434048
31,1982,1.5900000330,6.099999905,13192.124019999999,63.65979385,0.3758949935,0.6565999985,0.4264099896,20.00000000,0.03773999959,0.2204799950,7191.826660000000,1,0,0,261,0.000164151,46,0.0000289310,25,14,0.000181818,4,0.000051948002,34,9,0.0003875853,0.000102596110,31,0.000260500,9,0.000075630,90.44899750,0.000056886,1589999.375000000000,77000.078120000006,87722.625000000000,119001.914099999995,11435.000000000000,9.699999809,57.79999924,-0.039298266170
31,1983,1.5099999900,5.699999809,12919.724609999999,63.59761429,0.3612385392,0.6868000031,0.4402599931,20.00000000,0.03759000078,0.2120739967,7226.797852000000,1,0,0,255,0.000159774,67,0.0000419800,29,17,0.000229730,6,0.000081081002,38,19,0.0004432792,0.000221639610,42,0.000358970,16,0.000136752,70.90399933,0.000044426,1596004.250000000000,73999.914059999996,85724.750000000000,117001.421900000001,11534.000000000000,9.600000381,57.90000153,-0.024469884110
31,1984,1.4500000480,4.400000095,13540.659180000001,64.54622650,0.3461538553,0.7185000181,0.4545600116,20.00000000,0.03737999871,0.1922380030,26148.271479999999,1,0,0,285,0.000177570,44,0.0000274140,23,28,0.000394366,6,0.000084507003,27,11,0.0003223020,0.000131308203,37,0.000321740,9,0.000078261,63.36000061,0.000039477,1605000.875000000000,71000.031250000000,83772.375000000000,114999.695300000007,41968.000000000000,7.500000000,59.50000381,0.078349754210
31,1985,1.4299999480,5.500000000,13735.169920000000,64.96163940,0.3694385588,0.7516000271,0.4693199992,21.00000000,0.03691999987,0.1945369989,7505.624512000000,1,0,0,237,0.000147572,48,0.0000298880,30,18,0.000260870,6,0.000086956999,28,10,0.0003420288,0.000122153127,28,0.000252250,14,0.000126126,60.51499939,0.000037681,1605995.625000000000,68999.882809999996,81864.460940000004,111000.992199999993,12054.000000000000,7.199999809,60.10000229,0.018442394210
31,1986,1.2899999620,5.000000000,13971.104490000000,65.47921753,0.4643962681,0.7861999869,0.4845699966,21.00000000,0.03711000085,0.1889380068,7867.966309000000,1,0,0,290,0.000181477,68,0.0000425530,40,23,0.000323944,4,0.000056338002,40,15,0.0005000000,0.000187500002,46,0.000455450,24,0.000237624,78.75000000,0.000049280,1597998.750000000000,70999.929690000004,80000.000000000000,100999.007800000007,12573.000000000000,7.000000000,60.70000076,0.007713417523
31,1987,1.2599999900,4.900000095,14300.000000000000,65.31302643,0.4668749869,0.8224999905,0.5002999902,21.00000000,0.03720000014,0.1809380054,8212.685546999999,1,0,0,297,0.000186324,54,0.0000338770,36,35,0.000492958,2,0.000028169001,35,12,0.0004545500,0.000155843998,37,0.000381440,16,0.000164948,67.89199829,0.000042592,1593997.500000000000,70999.960940000004,76999.226559999996,97000.835940000004,13091.000000000000,6.199999809,61.50000000,-0.027711665260
31,1988,1.2400000100,3.599999905,14219.441409999999,66.35828400,0.4980750680,0.8604000211,0.5165600181,21.00000000,0.03720000014,0.1623719931,8368.896484000001,1,0,0,261,0.000162921,55,0.0000343320,35,22,0.000318841,4,0.000057970999,33,11,0.0004647900,0.000154930007,23,0.000232320,10,0.000101010,90.51399994,0.000056501,1602003.375000000000,68999.914059999996,70999.804690000004,99001.375000000000,13407.000000000000,5.500000000,62.30000305,0.031436055900
32,1982,4.9000000950,10.100000380,14914.081050000001,65.95744324,0.1610978544,2.0229001050,6.3970198630,21.00000000,0.00000000000,0.1923660040,7304.108887000000,0,0,0,280,0.000318907,53,0.0000603640,34,9,0.000214286,1,0.000023810000,39,16,0.0009285714,0.000380952377,50,0.000781250,12,0.000187500,96.34200287,0.000109729,877998.937500000000,41999.945310000003,42000.000000000000,64000.000000000000,6413.000000000000,9.699999809,57.79999924,-0.029706941920
32,1983,4.7500000000,9.800000191,14863.532230000001,65.27571106,0.1999713331,2.0344998840,6.1594400410,21.00000000,0.00000000000,0.1913120002,7661.084961000000,1,1,1,253,0.000282051,41,0.0000457080,25,12,0.000292683,1,0.000024389999,32,8,0.0007619048,0.000190476188,27,0.000421870,8,0.000125000,57.91899872,0.000064570,897000.875000000000,40999.992189999997,42000.000000000000,64000.757810000003,6872.000000000000,9.600000381,57.90000153,0.037215538320
32,1984,4.6500000950,7.800000191,15214.286130000000,66.76300812,0.2225274742,2.0460999010,5.9306998250,21.00000000,0.00000000000,0.1923640072,7995.649414000000,1,1,1,249,0.000271538,27,0.0000294440,19,13,0.000333333,3,0.000076923003,24,5,0.0005714286,0.000119047618,32,0.000492310,7,0.000107692,59.23099899,0.000064592,916998.687500000000,39000.039060000003,42000.000000000000,64999.699220000002,7332.000000000000,7.500000000,59.50000381,0.052199695260
32,1985,4.4000000950,8.000000000,15564.618160000000,66.01941681,0.2145127058,2.0578000550,5.7104401590,21.00000000,0.00000000000,0.1657540053,8083.321777000000,1,1,1,259,0.000276709,44,0.0000470090,24,11,0.000282051,3,0.000076923003,20,8,0.0004761905,0.000190476188,38,0.000584620,8,0.000123077,67.32800293,0.000071932,936001.312500000000,39000.039060000003,42000.000000000000,64999.488279999998,7566.000000000000,7.199999809,60.10000229,0.056431043890
